as_of_ts,lat,lon,forecast_ts,temp_c,precip_prob,wind_kph,src
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-18T12:00:00+08:00,28.8,24,18.2,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-18T15:00:00+08:00,28.5,19,9.0,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-18T18:00:00+08:00,27.5,21,4.1,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-18T21:00:00+08:00,27.0,34,8.7,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-19T00:00:00+08:00,26.0,0,11.8,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-19T03:00:00+08:00,26.0,35,11.7,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-19T06:00:00+08:00,26.9,13,11.8,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-19T09:00:00+08:00,27.5,29,10.8,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-19T12:00:00+08:00,29.5,33,17.9,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-19T15:00:00+08:00,28.6,6,16.2,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-19T18:00:00+08:00,28.1,8,15.5,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-19T21:00:00+08:00,27.9,17,15.2,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-20T00:00:00+08:00,25.4,32,19.5,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-20T03:00:00+08:00,25.4,14,16.4,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-20T06:00:00+08:00,27.5,28,12.6,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-20T09:00:00+08:00,27.9,5,7.7,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-20T12:00:00+08:00,29.7,30,13.7,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-20T15:00:00+08:00,29.6,4,12.0,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-20T18:00:00+08:00,27.4,4,8.9,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-20T21:00:00+08:00,26.9,8,15.8,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-21T00:00:00+08:00,26.4,24,12.8,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-21T03:00:00+08:00,26.0,19,12.5,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-21T06:00:00+08:00,27.1,40,13.7,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-21T09:00:00+08:00,27.2,30,5.9,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-21T12:00:00+08:00,29.4,53,16.2,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-21T15:00:00+08:00,29.2,18,16.3,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-21T18:00:00+08:00,28.2,14,7.1,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-21T21:00:00+08:00,28.2,48,7.2,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-22T00:00:00+08:00,26.3,22,7.7,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-22T03:00:00+08:00,26.4,35,16.7,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-22T06:00:00+08:00,26.9,33,18.4,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-22T09:00:00+08:00,26.8,33,7.7,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-22T12:00:00+08:00,29.6,0,18.4,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-22T15:00:00+08:00,28.8,31,11.0,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-22T18:00:00+08:00,27.5,35,13.2,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-22T21:00:00+08:00,27.9,28,17.1,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-23T00:00:00+08:00,26.4,41,22.5,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-23T03:00:00+08:00,26.2,11,9.0,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-23T06:00:00+08:00,27.0,33,6.9,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-23T09:00:00+08:00,27.1,24,16.6,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-23T12:00:00+08:00,28.2,15,14.0,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-23T15:00:00+08:00,28.8,9,21.4,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-23T18:00:00+08:00,27.1,38,17.2,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-23T21:00:00+08:00,28.3,33,10.5,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-24T00:00:00+08:00,26.6,0,11.9,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-24T03:00:00+08:00,26.3,4,14.5,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-24T06:00:00+08:00,26.9,7,8.4,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-24T09:00:00+08:00,27.8,55,6.4,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-24T12:00:00+08:00,29.8,1,14.4,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-24T15:00:00+08:00,28.6,27,10.1,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-24T18:00:00+08:00,27.3,5,14.7,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-24T21:00:00+08:00,27.2,34,11.4,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-25T00:00:00+08:00,26.4,14,13.7,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-25T03:00:00+08:00,26.1,29,11.0,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-25T06:00:00+08:00,27.5,28,9.9,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-25T09:00:00+08:00,27.3,34,14.9,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-25T12:00:00+08:00,28.4,36,8.9,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-25T15:00:00+08:00,29.0,47,12.2,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-25T18:00:00+08:00,28.3,19,15.4,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-25T21:00:00+08:00,28.1,31,7.4,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-26T00:00:00+08:00,26.7,34,8.4,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-26T03:00:00+08:00,25.3,20,6.5,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-26T06:00:00+08:00,28.4,40,16.1,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-26T09:00:00+08:00,27.1,49,13.1,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-26T12:00:00+08:00,28.3,24,2.9,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-26T15:00:00+08:00,29.4,35,10.4,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-26T18:00:00+08:00,27.6,32,12.4,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-26T21:00:00+08:00,27.0,29,10.3,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-27T00:00:00+08:00,25.7,4,9.3,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-27T03:00:00+08:00,25.6,19,13.9,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-27T06:00:00+08:00,28.0,17,7.4,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-27T09:00:00+08:00,27.6,20,4.5,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-27T12:00:00+08:00,29.4,56,16.7,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-27T15:00:00+08:00,29.0,12,11.0,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-27T18:00:00+08:00,27.9,21,16.2,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-27T21:00:00+08:00,27.4,18,15.1,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-28T00:00:00+08:00,26.1,52,15.6,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-28T03:00:00+08:00,25.9,24,13.8,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-28T06:00:00+08:00,27.0,14,13.2,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-28T09:00:00+08:00,27.1,58,14.4,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-28T12:00:00+08:00,29.3,27,4.6,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-28T15:00:00+08:00,28.5,10,15.5,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-28T18:00:00+08:00,27.0,30,11.6,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-28T21:00:00+08:00,27.7,0,12.5,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-29T00:00:00+08:00,25.7,29,7.1,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-29T03:00:00+08:00,26.2,38,17.1,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-29T06:00:00+08:00,27.9,11,8.9,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-29T09:00:00+08:00,27.4,41,8.9,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-29T12:00:00+08:00,29.3,31,4.1,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-29T15:00:00+08:00,28.5,22,9.7,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-29T18:00:00+08:00,27.6,33,8.1,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-29T21:00:00+08:00,26.9,39,15.4,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-30T00:00:00+08:00,25.4,11,13.0,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-30T03:00:00+08:00,26.6,15,18.5,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-30T06:00:00+08:00,26.9,1,14.1,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-30T09:00:00+08:00,27.3,0,14.4,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-30T12:00:00+08:00,28.8,18,5.9,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-30T15:00:00+08:00,29.5,22,18.1,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-30T18:00:00+08:00,27.1,23,16.6,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-30T21:00:00+08:00,27.8,25,9.7,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-31T00:00:00+08:00,25.3,30,17.1,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-31T03:00:00+08:00,25.7,33,16.6,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-31T06:00:00+08:00,28.3,15,13.6,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-31T09:00:00+08:00,28.3,31,21.8,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-31T12:00:00+08:00,29.7,49,6.7,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-31T15:00:00+08:00,29.4,22,8.8,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-31T18:00:00+08:00,27.4,25,11.0,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-01-31T21:00:00+08:00,27.4,8,6.6,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-01T00:00:00+08:00,25.2,21,11.9,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-01T03:00:00+08:00,26.2,25,12.8,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-01T06:00:00+08:00,28.1,27,11.7,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-01T09:00:00+08:00,27.2,20,12.6,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-01T12:00:00+08:00,28.8,25,13.2,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-01T15:00:00+08:00,28.7,27,8.2,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-01T18:00:00+08:00,27.6,39,11.7,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-01T21:00:00+08:00,28.2,2,15.3,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-02T00:00:00+08:00,25.5,0,10.0,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-02T03:00:00+08:00,26.5,14,14.8,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-02T06:00:00+08:00,26.9,41,20.2,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-02T09:00:00+08:00,27.0,37,9.6,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-02T12:00:00+08:00,29.7,43,11.5,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-02T15:00:00+08:00,28.8,24,13.7,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-02T18:00:00+08:00,27.5,31,4.0,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-02T21:00:00+08:00,27.9,31,11.8,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-03T00:00:00+08:00,26.0,33,22.8,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-03T03:00:00+08:00,26.6,23,12.7,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-03T06:00:00+08:00,27.6,20,14.3,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-03T09:00:00+08:00,27.2,25,19.7,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-03T12:00:00+08:00,29.0,30,9.9,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-03T15:00:00+08:00,28.6,38,5.4,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-03T18:00:00+08:00,27.8,23,15.7,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-03T21:00:00+08:00,27.1,29,7.1,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-04T00:00:00+08:00,25.5,64,7.8,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-04T03:00:00+08:00,26.3,17,13.4,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-04T06:00:00+08:00,28.0,40,2.2,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-04T09:00:00+08:00,28.0,39,12.5,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-04T12:00:00+08:00,29.3,35,6.9,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-04T15:00:00+08:00,28.8,26,14.1,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-04T18:00:00+08:00,27.3,10,8.8,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-04T21:00:00+08:00,28.3,19,16.6,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-05T00:00:00+08:00,25.3,0,13.9,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-05T03:00:00+08:00,26.5,58,5.5,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-05T06:00:00+08:00,27.8,55,9.4,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-05T09:00:00+08:00,28.2,19,14.7,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-05T12:00:00+08:00,29.6,18,9.2,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-05T15:00:00+08:00,29.0,34,13.7,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-05T18:00:00+08:00,28.0,28,2.0,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-05T21:00:00+08:00,27.1,22,11.6,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-06T00:00:00+08:00,26.4,25,11.4,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-06T03:00:00+08:00,25.4,19,6.4,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-06T06:00:00+08:00,28.1,10,13.0,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-06T09:00:00+08:00,27.5,35,15.0,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-06T12:00:00+08:00,28.8,36,11.2,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-06T15:00:00+08:00,28.6,17,10.7,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-06T18:00:00+08:00,28.3,12,23.4,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-06T21:00:00+08:00,27.6,40,5.8,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-07T00:00:00+08:00,26.6,28,14.2,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-07T03:00:00+08:00,26.6,35,15.2,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-07T06:00:00+08:00,28.1,14,8.8,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-07T09:00:00+08:00,27.9,16,2.8,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-07T12:00:00+08:00,29.8,39,11.4,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-07T15:00:00+08:00,28.7,25,11.3,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-07T18:00:00+08:00,26.8,17,11.7,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-07T21:00:00+08:00,27.7,44,7.4,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-08T00:00:00+08:00,26.6,35,18.1,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-08T03:00:00+08:00,25.8,48,16.5,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-08T06:00:00+08:00,27.8,49,13.2,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-08T09:00:00+08:00,27.9,22,19.4,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-08T12:00:00+08:00,29.2,1,13.9,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-08T15:00:00+08:00,29.3,9,12.2,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-08T18:00:00+08:00,27.0,47,8.3,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-08T21:00:00+08:00,26.9,42,10.6,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-09T00:00:00+08:00,26.3,6,16.1,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-09T03:00:00+08:00,25.2,13,17.9,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-09T06:00:00+08:00,27.3,25,12.6,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-09T09:00:00+08:00,27.8,16,2.0,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-09T12:00:00+08:00,29.7,30,16.6,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-09T15:00:00+08:00,29.5,35,11.9,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-09T18:00:00+08:00,27.4,9,20.8,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-09T21:00:00+08:00,26.9,30,9.6,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-10T00:00:00+08:00,25.8,18,15.4,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-10T03:00:00+08:00,25.4,38,10.4,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-10T06:00:00+08:00,28.1,18,14.4,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-10T09:00:00+08:00,28.3,36,8.5,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-10T12:00:00+08:00,29.6,25,13.2,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-10T15:00:00+08:00,29.2,33,14.0,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-10T18:00:00+08:00,28.3,9,8.2,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-10T21:00:00+08:00,27.4,59,8.7,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-11T00:00:00+08:00,25.8,9,17.0,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-11T03:00:00+08:00,25.7,26,6.2,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-11T06:00:00+08:00,26.9,38,11.1,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-11T09:00:00+08:00,26.9,3,12.1,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-11T12:00:00+08:00,28.6,5,20.0,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-11T15:00:00+08:00,29.3,37,12.6,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-11T18:00:00+08:00,27.0,9,12.6,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-11T21:00:00+08:00,27.1,32,19.7,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-12T00:00:00+08:00,26.1,42,12.0,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-12T03:00:00+08:00,26.7,20,12.1,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-12T06:00:00+08:00,27.2,4,11.2,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-12T09:00:00+08:00,27.2,35,13.8,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-12T12:00:00+08:00,28.7,52,16.0,"{""city"":""Taguig""}"
2025-10-15T00:59:55+08:00,14.5206,121.0537,2026-02-12T15:00:00+08:00,28.7,45,9.0,"{""city"":""Taguig""}"
